CustomerID,Quantity,Total_sales,Country,InvoiceNo,Description,InvoiceDate,RFM_score,Cluster,R_rate,F_rate,M_rate,RFM_segment
16600.0,1145,813.5200000000001,United Kingdom,580694,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-12-05,11,0,4,4,3,433
16601.0,133,242.69999999999996,United Kingdom,573328,WHITE/PINK CHICK DECORATION,2011-10-30,5,1,3,1,1,311
16602.0,317,494.7299999999999,United Kingdom,C575156,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11-08,7,1,3,2,2,322
16603.0,480,482.47,United Kingdom,568222,VINTAGE SNAP CARDS,2011-09-26,7,1,2,3,2,222
16607.0,2822,3038.670000000001,United Kingdom,C564257,ZINC T-LIGHT HOLDER STAR LARGE,2011-11-22,11,0,3,4,4,344
16609.0,2410,5450.960000000006,United Kingdom,C567331,ZINC HEART FLOWER T-LIGHT HOLDER,2011-11-24,12,0,4,4,4,444
16610.0,66,75.66,United Kingdom,551834,ZINC T-LIGHT HOLDER STARS SMALL,2011-05-04,3,1,1,1,1,111
16611.0,46,120.99,United Kingdom,C550814,ZINC HERB GARDEN CONTAINER,2011-06-06,3,1,1,1,1,111
16612.0,506,1187.6599999999999,United Kingdom,574744,WOOD BLACK BOARD ANT WHITE FINISH,2011-11-07,9,0,3,3,3,333
16613.0,293,618.59,United Kingdom,569148,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-30,6,1,2,2,2,222
16614.0,223,506.18999999999994,United Kingdom,556341,SET OF 2 WOODEN MARKET CRATES,2011-06-10,5,1,1,2,2,122
16616.0,370,500.42000000000013,United Kingdom,578633,WRAP DOLLY GIRL,2011-11-24,9,0,4,3,2,422
16617.0,91,151.85000000000002,United Kingdom,550357,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-18,3,1,1,1,1,111
16618.0,1362,2630.6400000000012,United Kingdom,C553998,ZINC BOX SIGN HOME,2011-11-08,11,0,3,4,4,344
16619.0,129,204.41,United Kingdom,C548467,ZINC METAL HEART DECORATION,2011-03-31,3,1,1,1,1,111
16620.0,88,178.96000000000004,United Kingdom,580881,WHITE WOOD GARDEN PLANT LADDER,2011-12-06,6,1,4,1,1,411
16621.0,302,813.4800000000002,United Kingdom,571793,ZINC T-LIGHT HOLDER STARS SMALL,2011-10-19,7,1,2,2,3,233
16623.0,39,129.45,United Kingdom,549319,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-08,3,1,1,1,1,111
16624.0,488,810.5699999999999,United Kingdom,567470,ZINC FOLKART SLEIGH BELLS,2011-09-20,8,0,2,3,3,233
16625.0,164,333.08000000000004,United Kingdom,546237,WOODLAND CHARLOTTE BAG,2011-03-10,5,1,1,2,2,122
16626.0,2670,4379.6500000000015,United Kingdom,C568649,ZINC FINISH 15CM PLANTER POTS,2011-12-09,12,0,4,4,4,444
16627.0,162,322.8,United Kingdom,567654,SWEETHEART 3 TIER CAKE STAND ,2011-09-21,6,1,2,2,2,222
16628.0,1202,2183.04,United Kingdom,C562117,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-10,11,0,3,4,4,344
16629.0,489,408.6299999999998,United Kingdom,568402,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-09-27,7,1,2,3,2,222
16633.0,1137,2878.1500000000005,United Kingdom,C577839,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-22,11,0,3,4,4,344
16634.0,82,217.9,United Kingdom,551523,UNION STRIPE CUSHION COVER ,2011-05-01,3,1,1,1,1,111
16637.0,891,1124.5900000000001,United Kingdom,C574350,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-07,9,0,3,3,3,333
16638.0,1254,1676.4699999999998,United Kingdom,C548488,WRAP ALPHABET DESIGN,2011-11-17,11,0,3,4,4,344
16639.0,503,1169.3799999999999,United Kingdom,C576248,ZINC HERB GARDEN CONTAINER,2011-11-14,9,0,3,3,3,333
16641.0,256,231.10000000000002,United Kingdom,564637,WHITE GOOSE FEATHER TREE 60CM ,2011-08-26,5,1,2,2,1,211
16642.0,478,679.83,United Kingdom,C553518,ZINC HERB GARDEN CONTAINER,2011-12-05,10,0,4,3,3,433
16643.0,269,487.51,United Kingdom,549301,TRAVEL SEWING KIT,2011-04-08,5,1,1,2,2,122
16644.0,826,833.7799999999996,United Kingdom,556889,ZINC T-LIGHT HOLDER STARS SMALL,2011-06-15,7,1,1,3,3,133
16647.0,146,214.06,United Kingdom,557856,SWEETHEART RECIPE BOOK STAND,2011-06-23,3,1,1,1,1,111
16648.0,269,270.85999999999996,United Kingdom,C573760,WRAP ALPHABET DESIGN,2011-11-01,6,1,3,2,1,311
16650.0,372,518.4200000000001,United Kingdom,568791,VINTAGE SNAP CARDS,2011-09-29,7,1,2,3,2,222
16652.0,3267,6654.26,United Kingdom,C571336,ZINC HERB GARDEN CONTAINER,2011-10-17,10,0,2,4,4,244
16653.0,723,1166.9200000000003,United Kingdom,C569911,WRAP RED VINTAGE DOILY,2011-11-23,10,0,4,3,3,433
16654.0,280,594.9699999999999,United Kingdom,C551674,WICKER STAR ,2011-07-21,6,1,2,2,2,222
16655.0,2363,3789.519999999997,United Kingdom,577860,WRAP PAISLEY PARK ,2011-11-22,11,0,3,4,4,344
16656.0,8873,8568.24,United Kingdom,C574492,VINTAGE SNAP CARDS,2011-11-17,11,0,3,4,4,344
16657.0,1130,874.4299999999996,United Kingdom,579571,ZINC METAL HEART DECORATION,2011-11-30,11,0,4,4,3,433
16658.0,40,123.24,United Kingdom,537390,WHITE AND BLUE CERAMIC OIL BURNER,2010-12-06,3,1,1,1,1,111
16659.0,72,39.12,United Kingdom,555497,SET/6 COLLAGE PAPER PLATES,2011-06-03,3,1,1,1,1,111
16660.0,451,810.45,United Kingdom,C578259,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-23,10,0,4,3,3,433
16665.0,59,135.4,United Kingdom,538512,TV DINNER TRAY DOLLY GIRL,2010-12-12,3,1,1,1,1,111
16666.0,233,118.98,United Kingdom,577532,YELLOW/PINK FLOWER DESIGN BIG MUG,2011-11-20,6,1,3,2,1,311
16667.0,236,567.1799999999998,United Kingdom,569232,WOODEN ADVENT CALENDAR RED,2011-10-02,6,1,2,2,2,222
16668.0,318,306.71999999999997,United Kingdom,578672,VINTAGE SNAP CARDS,2011-11-24,8,0,4,2,2,422
16669.0,876,1344.8800000000006,United Kingdom,C567867,ZINC METAL HEART DECORATION,2011-11-16,9,0,3,3,3,333
16670.0,2524,4022.4600000000028,United Kingdom,C577752,ZINC METAL HEART DECORATION,2011-11-23,12,0,4,4,4,444
16671.0,875,1692.27,United Kingdom,575882,TRADITIONAL CHRISTMAS RIBBONS,2011-11-11,10,0,3,3,4,344
16672.0,2812,8093.589999999999,United Kingdom,C562797,SPACEBOY LUNCH BOX ,2011-12-07,12,0,4,4,4,444
16674.0,181,304.24000000000007,United Kingdom,571265,ZINC HERB GARDEN CONTAINER,2011-10-16,6,1,2,2,2,222
16676.0,631,1558.7199999999998,United Kingdom,C553748,WOODEN UNION JACK BUNTING,2011-11-06,9,0,3,3,3,333
16678.0,2368,3013.8300000000013,United Kingdom,C579018,ZINC T-LIGHT HOLDER STAR LARGE,2011-12-07,12,0,4,4,4,444
16679.0,29,129.75,United Kingdom,537816,SET OF 16 VINTAGE RED CUTLERY,2010-12-08,3,1,1,1,1,111
16680.0,94,183.70000000000002,United Kingdom,573141,SPACEBOY LUNCH BOX ,2011-10-27,5,1,3,1,1,311
16681.0,1407,1770.3400000000004,United Kingdom,568595,WRAP I LOVE LONDON ,2011-09-28,10,0,2,4,4,244
16682.0,1040,1027.9999999999998,United Kingdom,580631,VINTAGE SEASIDE JIGSAW PUZZLES,2011-12-05,11,0,4,4,3,433
16684.0,49390,65892.07999999999,United Kingdom,C557508,"WRAP, BILLBOARD FONTS DESIGN",2011-12-05,12,0,4,4,4,444
16685.0,396,324.24,United Kingdom,570233,YELLOW/PINK FLOWER DESIGN BIG MUG,2011-10-09,7,1,2,3,2,222
16686.0,1972,2940.5299999999997,United Kingdom,C543290,ZINC METAL HEART DECORATION,2011-10-23,11,0,3,4,4,344
16688.0,804,1260.8600000000001,United Kingdom,581423,WRAP CHRISTMAS VILLAGE,2011-12-08,10,0,4,3,3,433
16689.0,168,303.26,United Kingdom,C568138,WOODEN SCHOOL COLOURING SET,2011-09-25,6,1,2,2,2,222
16690.0,137,208.62999999999997,United Kingdom,C572993,VINTAGE BILLBOARD DRINK ME MUG,2011-10-27,5,1,3,1,1,311
16692.0,152,1276.0,United Kingdom,547941,VINTAGE UNION JACK BUNTING,2011-03-28,6,1,1,2,3,133
16693.0,203,477.85999999999984,United Kingdom,569208,YELLOW METAL CHICKEN HEART ,2011-10-02,6,1,2,2,2,222
16696.0,146,657.9,United Kingdom,561508,ROSES REGENCY TEACUP AND SAUCER ,2011-07-27,6,1,2,1,3,233
16697.0,27,112.75000000000001,United Kingdom,549910,WHEELBARROW FOR CHILDREN ,2011-04-12,3,1,1,1,1,111
16698.0,840,1998.0,United Kingdom,551191,PAPER CHAIN KIT SKULLS ,2011-04-27,8,0,1,3,4,144
16700.0,4019,5040.000000000003,United Kingdom,C558735,"WRAP, BILLBOARD FONTS DESIGN",2011-12-01,12,0,4,4,4,444
16701.0,6211,5150.270000000002,United Kingdom,C559947,WRAP VINTAGE PETALS  DESIGN,2011-12-01,12,0,4,4,4,444
16705.0,5458,13946.129999999988,United Kingdom,C580703,WRAP RED VINTAGE DOILY,2011-12-09,12,0,4,4,4,444
16706.0,249,531.35,United Kingdom,574052,ZINC METAL HEART DECORATION,2011-11-02,7,1,3,2,2,322
16708.0,285,656.6300000000001,United Kingdom,572655,WOODEN BOX OF DOMINOES,2011-10-25,8,0,3,2,3,333
16709.0,851,3029.870000000001,United Kingdom,566988,WOODEN UNION JACK BUNTING,2011-09-16,9,0,2,3,4,244
16710.0,1823,2467.9900000000002,United Kingdom,577548,ZINC HEART LATTICE T-LIGHT HOLDER,2011-11-20,11,0,3,4,4,344
16711.0,833,1651.0299999999995,United Kingdom,580984,ZINC FOLKART SLEIGH BELLS,2011-12-06,11,0,4,3,4,444
16712.0,1730,3611.3099999999954,United Kingdom,579686,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-30,12,0,4,4,4,444
16713.0,4259,6827.880000000008,United Kingdom,C568501,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-21,11,0,3,4,4,344
16714.0,587,879.0599999999995,United Kingdom,C542232,WRAP VINTAGE PETALS  DESIGN,2011-05-05,7,1,1,3,3,133
16715.0,642,301.71999999999997,United Kingdom,567939,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-09-22,7,1,2,3,2,222
16716.0,44,319.8000000000001,United Kingdom,C543551,3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-03-18,4,1,1,1,2,122
16717.0,1562,3263.06,United Kingdom,C579887,WRAP VINTAGE LEAF DESIGN,2011-11-30,12,0,4,4,4,444
16718.0,407,606.0500000000002,United Kingdom,537153,ZINC METAL HEART DECORATION,2010-12-05,6,1,1,3,2,122
16719.0,1173,1753.7200000000007,United Kingdom,C544840,WRAP VINTAGE PETALS  DESIGN,2011-11-25,12,0,4,4,4,444
16720.0,180,152.95,United Kingdom,576077,WRAP VINTAGE LEAF DESIGN,2011-11-13,6,1,3,2,1,311
16721.0,172,292.46999999999997,United Kingdom,547389,WHITE LOVEBIRD LANTERN,2011-03-22,5,1,1,2,2,122
16722.0,4989,4711.21,United Kingdom,C564504,WRAP SUKI AND FRIENDS,2011-11-22,11,0,3,4,4,344
16723.0,398,576.4,United Kingdom,566184,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-09-09,7,1,2,3,2,222
16725.0,287,752.3200000000003,United Kingdom,C543244,ZINC METAL HEART DECORATION,2011-02-10,6,1,1,2,3,133
16726.0,945,1358.7400000000011,United Kingdom,576053,WRAP VINTAGE LEAF DESIGN,2011-11-13,9,0,3,3,3,333
16727.0,167,256.32,United Kingdom,538312,WHITE HONEYCOMB PAPER GARLAND ,2010-12-10,4,1,1,2,1,111
16728.0,671,1048.2799999999997,United Kingdom,572513,ZINC HEART LATTICE TRAY OVAL ,2011-10-24,9,0,3,3,3,333
16729.0,5708,7041.689999999986,United Kingdom,C574318,ZINC METAL HEART DECORATION,2011-11-03,11,0,3,4,4,344
16730.0,898,702.79,United Kingdom,C543659,ZINC FOLKART SLEIGH BELLS,2011-10-18,8,0,2,3,3,233
16732.0,317,603.7499999999998,United Kingdom,574956,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11-08,7,1,3,2,2,322
16734.0,345,646.76,United Kingdom,571681,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-10-18,7,1,2,2,3,233
16735.0,1513,2216.0599999999995,United Kingdom,C565789,ZINC T-LIGHT HOLDER STARS SMALL,2011-09-22,10,0,2,4,4,244
16737.0,288,417.59999999999997,United Kingdom,571432,SILVER HANGING T-LIGHT HOLDER,2011-10-17,6,1,2,2,2,222
16738.0,3,3.75,United Kingdom,543986,POLYESTER FILLER PAD 30CMx30CM,2011-02-15,3,1,1,1,1,111
16739.0,169,312.55000000000007,United Kingdom,C557519,WHITE METAL LANTERN,2011-06-20,5,1,1,2,2,122
16742.0,-189,0.0,United Kingdom,C572410,ROSES REGENCY TEACUP AND SAUCER ,2011-10-24,5,1,3,1,1,311
16743.0,1998,2166.8800000000006,United Kingdom,C562559,YOU'RE CONFUSING ME METAL SIGN ,2011-11-10,11,0,3,4,4,344
16744.0,798,1291.9099999999992,United Kingdom,579142,YULETIDE IMAGES GIFT WRAP SET,2011-11-28,10,0,4,3,3,433
16745.0,6711,7157.100000000005,United Kingdom,C556787,WOODLAND MINI BACKPACK,2011-09-14,10,0,2,4,4,244
16746.0,4657,6676.760000000008,United Kingdom,C558698,YELLOW BREAKFAST CUP AND SAUCER,2011-12-05,12,0,4,4,4,444
16747.0,577,826.96,United Kingdom,C576242,WRAP DOLLY GIRL,2011-11-14,9,0,3,3,3,333
16748.0,880,1515.8999999999992,United Kingdom,577831,WOODLAND CHARLOTTE BAG,2011-11-22,9,0,3,3,3,333
16750.0,214,623.93,United Kingdom,572862,ZINC WIRE SWEETHEART LETTER TRAY,2011-10-26,7,1,3,2,2,322
16751.0,1031,1764.7199999999998,United Kingdom,575214,WRAP RED APPLES ,2011-11-09,11,0,3,4,4,344
16752.0,54,207.5,United Kingdom,536676,VINTAGE POST OFFICE CABINET,2010-12-02,3,1,1,1,1,111
16753.0,189,223.92,United Kingdom,570826,WRAP 50'S  CHRISTMAS,2011-10-12,5,1,2,2,1,211
16754.0,4280,2002.4,United Kingdom,536830,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2010-12-02,9,0,1,4,4,144
16755.0,1052,1463.2300000000002,United Kingdom,C563554,WRAP POPPIES  DESIGN,2011-08-17,9,0,2,4,3,233
16756.0,106,239.4,United Kingdom,552323,WOODEN PICTURE FRAME WHITE FINISH,2011-05-09,3,1,1,1,1,111
16757.0,81,106.83,United Kingdom,542059,SWALLOWS GREETING CARD,2011-01-25,3,1,1,1,1,111
16758.0,203,369.34,United Kingdom,569685,WHITE WOOD GARDEN PLANT LADDER,2011-10-05,6,1,2,2,2,222
16759.0,608,772.84,United Kingdom,C579502,WRAP DAISY CARPET ,2011-12-02,10,0,4,3,3,433
16761.0,341,316.61999999999995,United Kingdom,565409,TEA PARTY  WRAPPING PAPER ,2011-09-04,6,1,2,2,2,222
16762.0,480,1207.2399999999998,United Kingdom,577482,WOODLAND MINI BACKPACK,2011-11-20,9,0,3,3,3,333
16763.0,318,594.9000000000001,United Kingdom,C555860,WATERING CAN PINK BUNNY,2011-06-07,5,1,1,2,2,122
16764.0,1241,2749.950000000003,United Kingdom,C580805,ZINC T-LIGHT HOLDER STAR LARGE,2011-12-06,12,0,4,4,4,444
16765.0,4,34.0,United Kingdom,544426,VINTAGE UNION JACK BUNTING,2011-02-18,3,1,1,1,1,111
16766.0,536,1145.6,United Kingdom,546403,SET OF 6 SPICE TINS PANTRY DESIGN,2011-03-11,7,1,1,3,3,133
16767.0,4423,5575.5599999999995,United Kingdom,575197,WRAP WEDDING DAY,2011-11-09,11,0,3,4,4,344
16768.0,191,458.0399999999999,United Kingdom,C572276,WHITE HANGING HEART T-LIGHT HOLDER,2011-10-23,7,1,3,2,2,322
16769.0,80,361.5399999999999,United Kingdom,547670,WOODEN UNION JACK BUNTING,2011-03-24,4,1,1,1,2,122
16770.0,444,731.9000000000003,United Kingdom,C539284,YELLOW SHARK HELICOPTER,2011-10-13,8,0,2,3,3,233
16771.0,1487,2242.6100000000015,United Kingdom,574692,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-06,11,0,3,4,4,344
16773.0,171,171.59,United Kingdom,571062,YELLOW SHARK HELICOPTER,2011-10-13,5,1,2,2,1,211
16774.0,318,654.9200000000001,United Kingdom,C562020,WHITE WICKER STAR ,2011-10-03,7,1,2,2,3,233
16775.0,439,1691.5100000000018,United Kingdom,579489,ZINC METAL HEART DECORATION,2011-11-29,11,0,4,3,4,444
16776.0,254,371.53999999999996,United Kingdom,570410,WOODEN OWLS LIGHT GARLAND ,2011-10-10,6,1,2,2,2,222
16777.0,62,222.62000000000003,United Kingdom,567481,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-20,4,1,2,1,1,211
16778.0,194,245.94,United Kingdom,568324,YOU'RE CONFUSING ME METAL SIGN ,2011-09-26,5,1,2,2,1,211
16779.0,5212,10436.04999999999,United Kingdom,C580918,ZINC FOLKART SLEIGH BELLS,2011-12-07,12,0,4,4,4,444
16780.0,270,422.23999999999995,United Kingdom,564995,WICKER STAR ,2011-08-31,6,1,2,2,2,222
16781.0,111,294.65,United Kingdom,C538105,YELLOW GIANT GARDEN THERMOMETER,2010-12-09,4,1,1,1,2,122
16782.0,696,2230.2999999999997,United Kingdom,C569908,ZINC SWEETHEART WIRE LETTER RACK,2011-11-29,11,0,4,3,4,444
16784.0,24,107.6,United Kingdom,577496,WALL ART LOVES' SECRET ,2011-11-20,5,1,3,1,1,311
16788.0,304,594.39,United Kingdom,562711,WRAP PINK FAIRY CAKES ,2011-08-08,6,1,2,2,2,222
16789.0,32,80.8,United Kingdom,580102,VICTORIAN GLASS HANGING T-LIGHT,2011-12-01,6,1,4,1,1,411
16790.0,892,1520.1199999999997,United Kingdom,C576194,WOODLAND CHARLOTTE BAG,2011-12-06,10,0,4,3,3,433
16791.0,753,1690.280000000002,United Kingdom,C570447,WOODEN PICTURE FRAME WHITE FINISH,2011-11-10,10,0,3,3,4,344
16792.0,44,110.38000000000001,United Kingdom,545427,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-02,3,1,1,1,1,111
16793.0,146,243.83999999999997,United Kingdom,571067,TRADITIONAL KNITTING NANCY,2011-10-13,4,1,2,1,1,211
16794.0,919,1175.300000000001,United Kingdom,C575963,ZINC METAL HEART DECORATION,2011-12-08,10,0,4,3,3,433
16795.0,239,414.88000000000005,United Kingdom,538069,ZINC WILLIE WINKIE  CANDLE STICK,2010-12-09,5,1,1,2,2,122
16796.0,186,305.62,United Kingdom,566277,VINTAGE CHRISTMAS BUNTING,2011-09-11,6,1,2,2,2,222
16800.0,524,1162.6499999999999,United Kingdom,579167,YOU'RE CONFUSING ME METAL SIGN ,2011-11-28,10,0,4,3,3,433
16801.0,307,842.3300000000002,United Kingdom,C548460,ZINC HERB GARDEN CONTAINER,2011-06-29,6,1,1,2,3,133
16803.0,245,332.29999999999995,United Kingdom,569680,ZINC WILLIE WINKIE  CANDLE STICK,2011-10-05,6,1,2,2,2,222
16804.0,246,536.99,United Kingdom,576877,WOODEN FRAME ANTIQUE WHITE ,2011-11-16,7,1,3,2,2,322
16805.0,539,460.58999999999986,United Kingdom,557267,YOU'RE CONFUSING ME METAL SIGN ,2011-06-19,6,1,1,3,2,122
16806.0,356,762.1599999999995,United Kingdom,564745,WOODEN PICTURE FRAME WHITE FINISH,2011-08-28,7,1,2,2,3,233
16807.0,778,1121.59,United Kingdom,560690,WRAP I LOVE LONDON ,2011-07-20,8,0,2,3,3,233
16808.0,196,288.42,United Kingdom,565225,TEA PARTY BIRTHDAY CARD,2011-09-01,5,1,2,2,1,211
16809.0,651,912.74,United Kingdom,C547368,VINTAGE DOILY JUMBO BAG RED ,2011-11-16,9,0,3,3,3,333
16810.0,112,275.64,United Kingdom,C538734,WATERING CAN GREEN DINOSAUR,2011-05-31,3,1,1,1,1,111
16811.0,477,547.0699999999999,United Kingdom,580608,WOODLAND SMALL RED FELT HEART,2011-12-05,9,0,4,3,2,422
16812.0,81,479.3500000000001,United Kingdom,538816,WHITE SKULL HOT WATER BOTTLE ,2010-12-14,4,1,1,1,2,122
16813.0,1501,1652.1800000000003,United Kingdom,580073,YOU'RE CONFUSING ME METAL SIGN ,2011-12-01,12,0,4,4,4,444
16814.0,2696,6408.2000000000035,United Kingdom,C557037,ZINC METAL HEART DECORATION,2011-11-25,12,0,4,4,4,444
16816.0,274,417.06000000000006,United Kingdom,564738,VICTORIAN  METAL POSTCARD SPRING,2011-08-28,6,1,2,2,2,222
16817.0,762,1446.9500000000003,United Kingdom,C557249,WOODEN CROQUET GARDEN SET,2011-12-07,10,0,4,3,3,433
16818.0,2163,3317.9700000000003,United Kingdom,C554493,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-29,12,0,4,4,4,444
16820.0,307,497.61000000000007,United Kingdom,565542,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-09-05,6,1,2,2,2,222
16823.0,136,358.37999999999994,United Kingdom,551158,WOODEN UNION JACK BUNTING,2011-04-26,4,1,1,1,2,122
16824.0,236,460.64,United Kingdom,578470,WOODLAND SMALL BLUE FELT HEART,2011-11-24,8,0,4,2,2,422
16825.0,566,775.1800000000001,United Kingdom,573863,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-01,9,0,3,3,3,333
16826.0,158,341.70000000000005,United Kingdom,571890,ZINC WILLIE WINKIE  CANDLE STICK,2011-10-19,6,1,2,2,2,222
16828.0,59,128.5,United Kingdom,565870,STARFISH SOAP DISH,2011-09-07,4,1,2,1,1,211
16829.0,99,197.22,United Kingdom,559092,RETROSPOT RED WASHING UP GLOVES,2011-07-06,3,1,1,1,1,111
16830.0,264,325.90999999999997,United Kingdom,573829,ZINC FOLKART SLEIGH BELLS,2011-11-01,7,1,3,2,2,322
16832.0,33,199.15000000000003,United Kingdom,556098,ROSE COTTAGE KEEPSAKE BOX ,2011-06-08,3,1,1,1,1,111
16833.0,440,1106.5299999999997,United Kingdom,581413,WHITE HANGING HEART T-LIGHT HOLDER,2011-12-08,10,0,4,3,3,433
16834.0,358,413.46000000000004,United Kingdom,551002,VINTAGE SNAP CARDS,2011-04-26,5,1,1,2,2,122
16835.0,61,180.85000000000002,United Kingdom,562216,LADYBIRD + BEE RAFFIA FOOD COVER,2011-08-03,4,1,2,1,1,211
16836.0,165,251.87,United Kingdom,573425,ZINC FOLKART SLEIGH BELLS,2011-10-31,6,1,3,2,1,311
16837.0,1562,3167.7300000000014,United Kingdom,C555074,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-08,11,0,3,4,4,344
16838.0,184,582.9000000000001,United Kingdom,C545844,ZINC T-LIGHT HOLDER STARS SMALL,2011-05-26,5,1,1,2,2,122
16839.0,8470,15357.779999999988,United Kingdom,C577398,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-01,12,0,4,4,4,444
16841.0,2234,1774.6200000000003,United Kingdom,C564276,WRAP BIRD GARDEN ,2011-11-03,11,0,3,4,4,344
16842.0,692,1260.4399999999998,United Kingdom,C569922,WRAP WEDDING DAY,2011-10-06,8,0,2,3,3,233
16843.0,10154,10183.820000000007,United Kingdom,C545440,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-10-28,11,0,3,4,4,344
16846.0,135,214.32000000000002,United Kingdom,572075,WRAP FLOWER SHOP  ,2011-10-20,5,1,3,1,1,311
16847.0,78,193.44,United Kingdom,573028,VINTAGE CHRISTMAS GIFT SACK,2011-10-27,5,1,3,1,1,311
16848.0,182,281.42,United Kingdom,571552,VINTAGE SNAP CARDS,2011-10-18,5,1,2,2,1,211
16849.0,33,124.57,United Kingdom,555588,WOODEN PICTURE FRAME WHITE FINISH,2011-06-06,3,1,1,1,1,111
16850.0,249,332.40999999999997,United Kingdom,540567,SET/6 FROG PRINCE T-LIGHT CANDLES,2011-01-10,5,1,1,2,2,122
16851.0,271,342.45,United Kingdom,580651,ZINC FOLKART SLEIGH BELLS,2011-12-05,8,0,4,2,2,422
16852.0,56,144.91,United Kingdom,579437,SET/4 WHITE RETRO STORAGE CUBES ,2011-11-29,6,1,4,1,1,411
16855.0,164,328.4,United Kingdom,576676,WHITE WOOD GARDEN PLANT LADDER,2011-11-16,7,1,3,2,2,322
16856.0,12,35.400000000000006,United Kingdom,578684,LARGE WHITE HEART OF WICKER,2011-11-25,6,1,4,1,1,411
16858.0,83,345.8900000000001,United Kingdom,C537832,SET/5 RED RETROSPOT LID GLASS BOWLS,2010-12-08,4,1,1,1,2,122
16859.0,656,473.13999999999976,United Kingdom,C564488,ZINC T-LIGHT HOLDER STARS SMALL,2011-08-25,7,1,2,3,2,222
16861.0,133,151.65,United Kingdom,C537414,POSTAGE,2011-10-11,4,1,2,1,1,211
16863.0,392,481.35,United Kingdom,C575679,WRAP KEEP CALM BIRTHDAY,2011-11-10,8,0,3,3,2,322
16866.0,60,207.73999999999998,United Kingdom,560929,SET/6 RED SPOTTY PAPER PLATES,2011-07-22,4,1,2,1,1,211
16869.0,579,797.3199999999998,United Kingdom,C572722,WINE BOTTLE DRESSING DARK BLUE,2011-11-17,9,0,3,3,3,333
16871.0,1250,2761.49,United Kingdom,C554690,WOODEN UNION JACK BUNTING,2011-11-17,11,0,3,4,4,344
16872.0,600,680.02,United Kingdom,568131,VINTAGE GLASS T-LIGHT HOLDER,2011-09-23,8,0,2,3,3,233
16873.0,3825,7066.309999999998,United Kingdom,C570958,WOODEN SCHOOL COLOURING SET,2011-12-05,12,0,4,4,4,444
16875.0,1044,2023.47,United Kingdom,C569971,ZINC T-LIGHT HOLDER STARS SMALL,2011-10-06,10,0,2,4,4,244
16877.0,458,846.6199999999997,United Kingdom,578945,ZINC SWEETHEART SOAP DISH,2011-11-27,10,0,4,3,3,433
16878.0,0,0.0,United Kingdom,C576375,REX CASH+CARRY JUMBO SHOPPER,2011-11-15,5,1,3,1,1,311
16880.0,746,1491.4300000000003,United Kingdom,575222,ZINC BOX SIGN HOME,2011-11-09,9,0,3,3,3,333
16881.0,600,432.0,United Kingdom,569420,ASSORTED COLOURS SILK FAN,2011-10-04,7,1,2,3,2,222
16882.0,424,705.1199999999998,United Kingdom,569423,WRAP POPPIES  DESIGN,2011-10-04,8,0,2,3,3,233
16883.0,103,272.47999999999996,United Kingdom,555541,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-05,3,1,1,1,1,111
16884.0,320,429.84,United Kingdom,574011,WICKER STAR ,2011-11-02,7,1,3,2,2,322
16885.0,178,450.4099999999996,United Kingdom,578515,YELLOW SHARK HELICOPTER,2011-11-24,8,0,4,2,2,422
16887.0,156,192.32999999999998,United Kingdom,574530,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-11-04,6,1,3,2,1,311
16889.0,925,1578.6700000000005,United Kingdom,554978,WRAP RED APPLES ,2011-05-29,7,1,1,3,3,133
16891.0,265,742.4300000000002,United Kingdom,581253,YELLOW POT PLANT CANDLE,2011-12-08,9,0,4,2,3,433
16892.0,232,489.4899999999997,United Kingdom,C581393,WOODLAND PARTY BAG + STICKER SET,2011-12-08,8,0,4,2,2,422
16893.0,62,145.93000000000004,United Kingdom,537764,ZINC METAL HEART DECORATION,2010-12-08,3,1,1,1,1,111
