CustomerID,Quantity,Total_sales,Country,InvoiceNo,Description,InvoiceDate,Cluster,RFM_score
17502.0,376,689.0999999999999,United Kingdom,579676,ZINC FOLKART SLEIGH BELLS,2011-11-30,0,10
17503.0,486,558.9599999999999,United Kingdom,581010,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-12-07,0,9
17504.0,1456,2745.28,United Kingdom,C552556,ZINC WILLIE WINKIE  CANDLE STICK,2011-05-17,0,9
17505.0,556,1145.84,United Kingdom,558704,ZINC WILLIE WINKIE  CANDLE STICK,2011-07-01,0,7
17506.0,136,294.28999999999996,United Kingdom,C569117,WRAP PINK FAIRY CAKES ,2011-09-30,0,5
17507.0,359,605.5799999999999,United Kingdom,547490,YOU'RE CONFUSING ME METAL SIGN ,2011-03-23,0,5
17508.0,289,387.31,Greece,545579,WHITE/PINK CHICK DECORATION,2011-03-04,0,5
17509.0,3508,6069.240000000001,United Kingdom,C571014,WOODEN SCHOOL COLOURING SET,2011-10-13,0,10
17510.0,214,308.48,United Kingdom,576388,WOODEN BOX OF DOMINOES,2011-11-15,0,7
17511.0,63012,88125.37999999996,United Kingdom,C578276,ZINC FOLKART SLEIGH BELLS,2011-12-07,0,12
17512.0,2752,2920.0400000000013,United Kingdom,C544417,YELLOW GIANT GARDEN THERMOMETER,2011-11-11,0,11
17513.0,254,513.2,United Kingdom,568728,PLAYING CARDS KEEP CALM & CARRY ON,2011-09-28,0,6
17514.0,135,208.65,United Kingdom,562263,WICKER WREATH LARGE,2011-08-03,0,4
17515.0,243,639.0199999999998,United Kingdom,575090,YELLOW COAT RACK PARIS FASHION,2011-11-08,0,7
17516.0,414,764.8800000000001,United Kingdom,578662,ZINC FOLKART SLEIGH BELLS,2011-11-24,0,10
17517.0,102,153.94,United Kingdom,543189,WATERING CAN PINK BUNNY,2011-02-04,0,3
17519.0,1233,1839.0700000000004,United Kingdom,C538703,WOODEN UNION JACK BUNTING,2011-11-22,0,11
17520.0,365,546.8100000000001,United Kingdom,571404,ZINC  HEART T-LIGHT HOLDER,2011-10-17,0,7
17521.0,518,721.9599999999998,United Kingdom,C576576,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-15,0,9
17522.0,1034,1070.71,United Kingdom,581361,WOODEN ROUNDERS GARDEN SET ,2011-12-08,0,11
17523.0,872,652.7400000000001,United Kingdom,579148,VINTAGE BELLS GARLAND,2011-11-28,0,10
17524.0,90,145.0,United Kingdom,538640,WICKER STAR ,2010-12-13,0,3
17525.0,82,422.70000000000005,United Kingdom,538994,SCOTTIE DOG HOT WATER BOTTLE,2010-12-15,0,4
17526.0,257,706.6999999999999,United Kingdom,C581463,WRAP CHRISTMAS VILLAGE,2011-12-08,0,9
17527.0,463,888.86,United Kingdom,C570460,ZINC T-LIGHT HOLDER STARS SMALL,2011-10-17,0,8
17528.0,2130,3540.1000000000017,United Kingdom,C580761,ZINC FOLKART SLEIGH BELLS,2011-12-08,0,12
17530.0,1514,2367.1200000000017,United Kingdom,581456,ZINC WIRE SWEETHEART LETTER TRAY,2011-12-08,0,12
17531.0,135,293.45000000000005,United Kingdom,C562958,WRAP POPPIES  DESIGN,2011-08-11,0,5
17534.0,103,223.36,United Kingdom,571428,WRAP GINGHAM ROSE ,2011-10-17,0,4
17535.0,136,164.39999999999998,United Kingdom,545665,ZINC HEART LATTICE CHARGER LARGE,2011-03-04,0,3
17536.0,6,76.5,United Kingdom,556909,SET OF 16 VINTAGE SKY BLUE CUTLERY,2011-06-15,0,3
17537.0,699,887.6700000000003,United Kingdom,575520,YELLOW EASTER EGG HUNT START POST,2011-11-10,0,9
17538.0,134,98.42000000000002,United Kingdom,576198,STAR WOODEN CHRISTMAS DECORATION,2011-11-14,0,5
17540.0,193,570.4,United Kingdom,C579919,SWEETHEART CERAMIC TRINKET BOX,2011-12-01,0,8
17542.0,134,170.75,United Kingdom,546625,WRAP BAD HAIR DAY,2011-03-15,0,3
17545.0,337,642.3199999999999,United Kingdom,573075,WOODEN PICTURE FRAME WHITE FINISH,2011-10-27,0,7
17547.0,-4,-11.8,United Kingdom,C536760,PINK OWL SOFT TOY,2010-12-02,0,3
17548.0,-132,-141.48000000000002,United Kingdom,C552049,RIBBON REEL STRIPES DESIGN ,2011-05-06,0,3
17549.0,210,148.86,United Kingdom,576641,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-11-16,0,6
17550.0,86,267.16000000000014,United Kingdom,554819,ZINC T-LIGHT HOLDER STARS SMALL,2011-05-26,0,3
17551.0,142,290.34,United Kingdom,539019,ZINC METAL HEART DECORATION,2010-12-15,0,3
17552.0,708,909.9599999999999,United Kingdom,C573253,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-10-28,0,9
17553.0,1048,1487.6,United Kingdom,562040,SOMBRERO ,2011-08-02,0,9
17554.0,1763,1952.4499999999998,United Kingdom,581411,ZINC  HEART T-LIGHT HOLDER,2011-12-08,0,12
17555.0,348,480.30999999999995,United Kingdom,577497,WOODEN SCHOOL COLOURING SET,2011-11-20,0,7
17556.0,101,157.9,United Kingdom,553612,T-LIGHT GLASS FLUTED ANTIQUE,2011-05-18,0,3
17557.0,306,541.4599999999999,United Kingdom,578804,ZINC HERB GARDEN CONTAINER,2011-11-25,0,8
17560.0,651,854.9500000000002,United Kingdom,565669,WHITE HEARTS WIRE PLANT POT HOLDER,2011-09-06,0,8
17561.0,144,165.11999999999998,United Kingdom,577511,WICKER STAR ,2011-11-20,0,5
17562.0,813,1107.3799999999999,United Kingdom,C558249,WOODLAND CHARLOTTE BAG,2011-11-25,0,10
17564.0,146,454.0099999999999,United Kingdom,576563,ZINC SWEETHEART WIRE LETTER RACK,2011-11-15,0,6
17566.0,497,869.7700000000004,United Kingdom,580137,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-01,0,10
17567.0,2428,4012.559999999999,United Kingdom,C567691,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-12-02,0,12
17569.0,159,344.13999999999993,United Kingdom,540827,SPACEBOY LUNCH BOX ,2011-01-11,0,5
17571.0,876,1425.6700000000017,United Kingdom,572103,YELLOW SHARK HELICOPTER,2011-10-20,0,9
17572.0,95,226.75,United Kingdom,569002,VINTAGE CREAM 3 BASKET CAKE STAND,2011-09-29,0,4
17573.0,302,362.8999999999999,United Kingdom,C566963,ZINC HEART LATTICE T-LIGHT HOLDER,2011-11-10,0,7
17574.0,77,185.64999999999998,United Kingdom,549584,WHITE WOOD GARDEN PLANT LADDER,2011-04-11,0,3
17576.0,1927,3399.9299999999976,United Kingdom,C580131,ZINC WILLIE WINKIE  CANDLE STICK,2011-12-01,0,12
17578.0,90,124.73999999999998,United Kingdom,C555342,SCANDINAVIAN PAISLEY PICNIC BAG,2011-06-02,0,3
17579.0,256,440.1999999999999,United Kingdom,C562962,WOODEN FRAME ANTIQUE WHITE ,2011-12-05,0,8
17580.0,88,215.72000000000003,United Kingdom,548640,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-01,0,3
17581.0,5849,10716.30999999999,United Kingdom,C568571,ZINC FOLKART SLEIGH BELLS,2011-12-09,0,12
17582.0,123,175.27,United Kingdom,550328,UNION STRIPE WITH FRINGE  HAMMOCK,2011-04-17,0,3
17584.0,446,1227.3000000000002,United Kingdom,C579431,WOOD BLACK BOARD ANT WHITE FINISH,2011-12-02,0,10
17585.0,1650,1116.6800000000005,United Kingdom,564049,YULETIDE IMAGES GIFT WRAP SET,2011-08-22,0,9
17588.0,676,1240.2000000000003,United Kingdom,564953,WOOD S/3 CABINET ANT WHITE FINISH,2011-08-31,0,8
17589.0,1631,2404.170000000001,United Kingdom,570479,YELLOW SHARK HELICOPTER,2011-10-10,0,10
17590.0,822,1468.02,United Kingdom,581132,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-12-07,0,10
17591.0,999,2192.7200000000003,United Kingdom,C542262,YOU'RE CONFUSING ME METAL SIGN ,2011-09-27,0,10
17593.0,3083,3908.079999999999,United Kingdom,C560902,WRAP RED VINTAGE DOILY,2011-12-06,0,12
17594.0,550,993.1799999999995,United Kingdom,566950,WOODLAND CHARLOTTE BAG,2011-09-15,0,8
17595.0,228,386.69000000000005,United Kingdom,578999,ZINC HEART LATTICE T-LIGHT HOLDER,2011-11-27,0,8
17596.0,4376,2806.689999999999,United Kingdom,576792,YOU'RE CONFUSING ME METAL SIGN ,2011-11-16,0,11
17597.0,1176,2044.3700000000003,United Kingdom,552563,WRAP POPPIES  DESIGN,2011-05-10,0,9
17600.0,144,161.67000000000002,United Kingdom,577826,WRAP BAD HAIR DAY,2011-11-22,0,5
17601.0,103,116.01,United Kingdom,550184,TRADITIONAL KNITTING NANCY,2011-04-14,0,3
17602.0,4100,5002.2199999999975,United Kingdom,C576230,YELLOW POT PLANT CANDLE,2011-12-07,0,12
17603.0,-31,-1165.2999999999997,United Kingdom,C572117,VINTAGE RED KITCHEN CABINET,2011-10-20,0,5
17604.0,169,309.36,United Kingdom,552183,YOU'RE CONFUSING ME METAL SIGN ,2011-05-06,0,5
17608.0,229,191.9900000000001,United Kingdom,574688,WRAP ALPHABET POSTER  ,2011-11-06,0,6
17609.0,717,1097.4800000000002,United Kingdom,C543644,YELLOW METAL CHICKEN HEART ,2011-10-30,0,9
17611.0,2542,3924.7699999999995,United Kingdom,C580747,ZINC WILLIE WINKIE  CANDLE STICK,2011-12-06,0,12
17612.0,1787,1992.759999999999,United Kingdom,C567289,ZINC T-LIGHT HOLDER STARS SMALL,2011-10-17,0,10
17613.0,2464,4494.7699999999995,United Kingdom,C576921,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-17,0,11
17614.0,235,386.3199999999999,United Kingdom,571105,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-10-13,0,6
17615.0,140,329.6,United Kingdom,562015,ZINC METAL HEART DECORATION,2011-08-01,0,5
17616.0,224,571.2,United Kingdom,557255,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-19,0,5
17618.0,319,930.2800000000002,United Kingdom,580401,WOODEN SCHOOL COLOURING SET,2011-12-04,0,9
17619.0,124,214.37000000000003,United Kingdom,542719,YELLOW METAL CHICKEN HEART ,2011-01-31,0,3
17620.0,60,81.44,United Kingdom,570601,SET OF 12 FAIRY CAKE BAKING CASES,2011-10-11,0,4
17621.0,510,1336.1,United Kingdom,C555255,TOILET SIGN OCCUPIED OR VACANT,2011-11-18,0,9
17623.0,265,527.05,United Kingdom,574836,WOODEN ADVENT CALENDAR RED,2011-11-07,0,7
17624.0,554,843.4799999999997,United Kingdom,578701,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-25,0,10
17625.0,1180,2020.4000000000008,United Kingdom,577740,ZINC SWEETHEART WIRE LETTER RACK,2011-11-21,0,11
17628.0,79,75.75000000000001,United Kingdom,567343,PINK HAPPY BIRTHDAY BUNTING,2011-09-19,0,4
17629.0,1621,1784.1200000000008,United Kingdom,C540783,ZINC BOX SIGN HOME,2011-12-04,0,12
17630.0,158,503.59999999999985,United Kingdom,557860,ZINC FINISH 15CM PLANTER POTS,2011-06-23,0,5
17631.0,334,528.33,United Kingdom,581224,VINTAGE EMBOSSED HEART,2011-12-08,0,8
17633.0,630,1242.3399999999997,United Kingdom,C569993,ZINC T-LIGHT HOLDER STAR LARGE,2011-11-08,0,9
17634.0,838,2358.590000000004,United Kingdom,574250,ZINC METAL HEART DECORATION,2011-11-03,0,10
17636.0,176,265.93000000000006,United Kingdom,C579897,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-12-01,0,7
17637.0,280,547.06,United Kingdom,575069,WOODEN PICTURE FRAME WHITE FINISH,2011-11-08,0,7
17639.0,49,108.5,United Kingdom,546006,REX CASH+CARRY JUMBO SHOPPER,2011-03-08,0,3
17640.0,250,621.6600000000001,United Kingdom,566618,ZINC FOLKART SLEIGH BELLS,2011-09-14,0,6
17642.0,474,712.2900000000002,United Kingdom,563097,WRAP GINGHAM ROSE ,2011-08-12,0,8
17643.0,71,101.55000000000001,United Kingdom,536556,WICKER STAR ,2010-12-01,0,3
17644.0,1741,2768.9799999999996,United Kingdom,C569955,WRAP VINTAGE LEAF DESIGN,2011-12-08,0,12
17646.0,320,995.6599999999997,United Kingdom,C546496,ZINC WIRE KITCHEN ORGANISER,2011-05-04,0,6
17647.0,30,133.06,United Kingdom,569697,VINTAGE COFFEE GRINDER BOX,2011-10-05,0,4
17648.0,486,1789.55,United Kingdom,C558559,WOODEN ROUNDERS GARDEN SET ,2011-10-10,0,9
17649.0,398,861.74,United Kingdom,C561587,WHEELBARROW FOR CHILDREN ,2011-07-28,0,8
17650.0,150,166.07999999999998,United Kingdom,577338,WOODEN SCHOOL COLOURING SET,2011-11-18,0,5
17651.0,3100,3886.670000000001,United Kingdom,C575626,ZINC WILLIE WINKIE  CANDLE STICK,2011-11-28,0,12
17652.0,2479,4737.1299999999965,United Kingdom,C575575,WINE BOTTLE DRESSING DARK BLUE,2011-11-14,0,11
17653.0,1401,1175.88,United Kingdom,C575651,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11-10,0,10
17654.0,41,117.54999999999998,United Kingdom,545835,VINTAGE UNION JACK MEMOBOARD,2011-03-07,0,3
17655.0,956,2571.7400000000025,United Kingdom,C539287,YELLOW METAL CHICKEN HEART ,2011-11-29,0,11
17656.0,1399,1674.69,United Kingdom,568526,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-09-27,0,10
17658.0,522,485.87999999999994,United Kingdom,C579347,VICTORIAN GLASS HANGING T-LIGHT,2011-11-29,0,9
17659.0,1486,2954.7500000000014,United Kingdom,C580741,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-12-06,0,12
17660.0,121,178.75000000000003,United Kingdom,560861,TRADITIONAL CHRISTMAS RIBBONS,2011-07-21,0,4
17663.0,793,1788.27,United Kingdom,C567947,YELLOW METAL CHICKEN HEART ,2011-11-14,0,10
17664.0,604,604.64,United Kingdom,577689,ZINC FOLKART SLEIGH BELLS,2011-11-21,0,8
17666.0,596,728.1599999999999,United Kingdom,580738,YOU'RE CONFUSING ME METAL SIGN ,2011-12-06,0,10
17667.0,1037,2055.5099999999993,United Kingdom,569520,YELLOW GIANT GARDEN THERMOMETER,2011-10-04,0,10
17668.0,93,347.74999999999994,United Kingdom,581397,VINTAGE CREAM 3 BASKET CAKE STAND,2011-12-08,0,7
17669.0,1916,3406.7200000000003,United Kingdom,573157,WHITE HANGING HEART T-LIGHT HOLDER,2011-10-28,0,11
17670.0,110,205.7,United Kingdom,550999,VINTAGE SEASIDE JIGSAW PUZZLES,2011-04-26,0,3
17671.0,659,1284.0800000000002,United Kingdom,C561594,YELLOW GIANT GARDEN THERMOMETER,2011-11-24,0,10
17672.0,1672,3106.6200000000003,United Kingdom,C572991,ZINC WILLIE WINKIE  CANDLE STICK,2011-10-27,0,11
17673.0,1460,1588.0700000000015,United Kingdom,C581384,WOODEN SCHOOL COLOURING SET,2011-12-08,0,11
17674.0,672,551.0400000000001,United Kingdom,568320,WRAP ALPHABET DESIGN,2011-09-26,0,7
17675.0,8278,20098.09999999997,United Kingdom,C572529,WOODEN SCHOOL COLOURING SET,2011-12-08,0,12
17676.0,921,1366.7700000000004,United Kingdom,C564435,WOODLAND CHARLOTTE BAG,2011-12-05,0,10
17677.0,9722,16201.369999999999,United Kingdom,C571543,ZINC FOLKART SLEIGH BELLS,2011-12-08,0,12
17678.0,207,298.10999999999996,United Kingdom,547122,WRAP VINTAGE PETALS  DESIGN,2011-03-21,0,5
17679.0,729,1992.1100000000006,United Kingdom,571547,VINTAGE CHRISTMAS CAKE FRILL,2011-10-18,0,9
17680.0,96,184.39999999999998,United Kingdom,576734,VINTAGE JINGLE BELLS HEART,2011-11-16,0,5
17682.0,1365,2459.3300000000004,United Kingdom,C555248,WOODEN SKITTLES GARDEN SET,2011-11-29,0,12
17684.0,145,239.41,United Kingdom,572994,WHITE WICKER STAR ,2011-10-27,0,5
17685.0,1907,3155.8299999999995,United Kingdom,578171,WRAP VINTAGE PETALS  DESIGN,2011-11-23,0,12
17686.0,2478,5739.460000000007,United Kingdom,580318,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-02,0,12
17690.0,1763,4717.300000000001,United Kingdom,C574472,WRAP VINTAGE PETALS  DESIGN,2011-11-09,0,11
17691.0,134,290.40000000000003,United Kingdom,539297,WOOD S/3 CABINET ANT WHITE FINISH,2010-12-16,0,3
17692.0,666,733.4399999999999,United Kingdom,C551602,ZINC T-LIGHT HOLDER STARS SMALL,2011-08-04,0,8
17693.0,229,187.02,United Kingdom,C561380,WRAP VINTAGE LEAF DESIGN,2011-07-26,0,5
17694.0,184,283.12000000000006,United Kingdom,560829,WHITE SKULL HOT WATER BOTTLE ,2011-07-21,0,5
17695.0,779,765.34,United Kingdom,561863,VINTAGE PAISLEY STATIONERY SET,2011-07-31,0,8
17696.0,1730,2201.050000000001,United Kingdom,C566457,WRAP SUKI AND FRIENDS,2011-11-01,0,11
17697.0,93,338.95000000000005,United Kingdom,550339,TEA TIME TEA SET IN GIFT BOX,2011-04-17,0,4
17698.0,93,154.95000000000002,United Kingdom,547639,WOODEN REGATTA BUNTING,2011-03-24,0,3
17700.0,1261,2508.89,United Kingdom,C553514,YELLOW COAT RACK PARIS FASHION,2011-11-23,0,12
17701.0,109,417.95000000000005,United Kingdom,548632,WHITE METAL LANTERN,2011-04-01,0,4
17702.0,1320,1719.7200000000003,United Kingdom,C567686,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11-09,0,11
17703.0,590,798.7399999999999,United Kingdom,574560,WHITE GOOSE FEATHER TREE 60CM ,2011-11-04,0,9
17704.0,343,885.1899999999998,United Kingdom,557967,WOODEN UNION JACK BUNTING,2011-06-24,0,6
17705.0,957,1781.1199999999992,United Kingdom,C564908,WRAP RED APPLES ,2011-12-06,0,12
17706.0,3833,10097.369999999995,United Kingdom,C571329,ZINC WIRE SWEETHEART LETTER TRAY,2011-12-05,0,12
17707.0,144,152.39999999999998,United Kingdom,555870,ROSES REGENCY TEACUP AND SAUCER ,2011-06-07,0,3
17708.0,90,263.33000000000004,United Kingdom,555511,VINTAGE BILLBOARD DRINK ME MUG,2011-06-05,0,3
17709.0,17,137.45,United Kingdom,557859,REGENCY CAKESTAND 3 TIER,2011-06-23,0,3
17711.0,246,385.1,United Kingdom,579328,WOODEN HEART CHRISTMAS SCANDINAVIAN,2011-11-29,0,8
17712.0,215,522.91,United Kingdom,572853,VINTAGE CHRISTMAS PAPER GIFT BAG,2011-10-26,0,7
17714.0,92,153.0,United Kingdom,541837,ROTATING SILVER ANGELS T-LIGHT HLDR,2011-01-23,0,3
17715.0,384,326.4,United Kingdom,554262,LARGE CIRCULAR MIRROR MOBILE,2011-05-23,0,6
17716.0,3004,5505.790000000001,United Kingdom,C567704,ZINC SWEETHEART WIRE LETTER RACK,2011-11-17,0,11
17718.0,83,139.35,United Kingdom,550916,TEA TIME TEA SET IN GIFT BOX,2011-04-21,0,3
17719.0,2455,5367.800000000004,United Kingdom,C563608,WOODEN UNION JACK BUNTING,2011-11-02,0,11
17720.0,576,1195.94,United Kingdom,576056,WOODEN HAPPY BIRTHDAY GARLAND,2011-11-13,0,9
17722.0,1572,2380.6399999999994,United Kingdom,C542256,WRAP PINK FAIRY CAKES ,2011-09-04,0,10
17723.0,792,3276.4,United Kingdom,562443,TEA TIME PARTY BUNTING,2011-08-04,0,9
17724.0,289,995.6500000000002,United Kingdom,C570902,WATERING CAN PINK BUNNY,2011-10-13,0,7
17725.0,2141,3371.1300000000006,United Kingdom,C557060,ZINC METAL HEART DECORATION,2011-11-23,0,12
17727.0,639,1042.55,United Kingdom,C579783,WRAP PINK FAIRY CAKES ,2011-11-30,0,10
17728.0,1464,2515.680000000001,United Kingdom,C577351,ZINC SWEETHEART WIRE LETTER RACK,2011-12-06,0,12
17730.0,3567,5288.829999999997,United Kingdom,C576350,WRAP GINGHAM ROSE ,2011-12-06,0,12
17731.0,392,878.2000000000002,United Kingdom,C558110,YULETIDE IMAGES GIFT WRAP SET,2011-09-21,0,8
17732.0,93,303.97,United Kingdom,536607,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-02,0,4
17733.0,463,692.1899999999998,United Kingdom,573744,ZINC T-LIGHT HOLDER STARS SMALL,2011-11-01,0,9
17734.0,422,700.63,United Kingdom,571412,ZINC FOLKART SLEIGH BELLS,2011-10-17,0,8
17735.0,8439,13110.019999999991,United Kingdom,581188,YOU'RE CONFUSING ME METAL SIGN ,2011-12-07,0,12
17736.0,237,337.4899999999999,United Kingdom,C575056,WOOD S/3 CABINET ANT WHITE FINISH,2011-11-30,0,8
17737.0,108,168.24,United Kingdom,579779,ZINC METAL HEART DECORATION,2011-11-30,0,6
17738.0,1027,1863.3500000000001,United Kingdom,C560560,WOODEN TREE CHRISTMAS SCANDINAVIAN,2011-11-20,0,11
17739.0,856,2786.05,United Kingdom,C555197,WHITE SKULL HOT WATER BOTTLE ,2011-11-28,0,11
17742.0,89,355.11,United Kingdom,563710,WOOD S/3 CABINET ANT WHITE FINISH,2011-08-18,0,5
17744.0,3376,2291.079999999999,United Kingdom,C541284,WALL ART GARDEN HAVEN ,2011-12-06,0,12
17746.0,26,98.80000000000001,United Kingdom,C550538,SWEETHEART CAKESTAND 3 TIER,2011-04-19,0,3
17747.0,11,64.65,United Kingdom,C564947,MIRROR MOSAIC HURRICANE LAMP ,2011-08-31,0,4
17749.0,320,674.5199999999999,United Kingdom,556808,SMALL HEART FLOWERS HOOK ,2011-06-14,0,6
17750.0,3747,1710.45,United Kingdom,580515,WOOD STAMP SET THANK YOU,2011-12-04,0,12
17752.0,192,80.64,United Kingdom,539048,RATTLE SNAKE EGGS,2010-12-15,0,4
17754.0,1767,1632.3099999999995,United Kingdom,C547675,ZINC FOLKART SLEIGH BELLS,2011-12-09,0,12
17757.0,3314,5573.589999999992,United Kingdom,C558469,ZINC METAL HEART DECORATION,2011-12-08,0,12
17758.0,2054,3408.200000000001,United Kingdom,577546,WRAP POPPIES  DESIGN,2011-11-20,0,11
17759.0,697,819.9599999999997,United Kingdom,578072,ZINC METAL HEART DECORATION,2011-11-22,0,9
17760.0,239,287.59,United Kingdom,577172,WRAP ALPHABET DESIGN,2011-11-18,0,6
17761.0,398,712.78,United Kingdom,574777,ZINC METAL HEART DECORATION,2011-11-07,0,9
17763.0,12,15.0,United Kingdom,547207,LARGE CIRCULAR MIRROR MOBILE,2011-03-21,0,3
17764.0,351,772.5500000000002,United Kingdom,572023,ZINC HERB GARDEN CONTAINER,2011-10-20,0,8
17765.0,143,367.62999999999994,United Kingdom,558867,WATERING CAN PINK BUNNY,2011-07-04,0,4
17767.0,128,271.20000000000005,United Kingdom,578533,WHITE HANGING HEART T-LIGHT HOLDER,2011-11-24,0,6
17768.0,1122,2081.9000000000005,United Kingdom,580059,ZINC T-LIGHT HOLDER STARS SMALL,2011-12-01,0,12
17769.0,1845,3920.0799999999995,United Kingdom,C576235,WRAP MAGIC FOREST ,2011-11-27,0,12
17770.0,365,1143.2699999999995,United Kingdom,554645,SLATE TILE NATURAL HANGING,2011-05-25,0,7
17771.0,287,245.81,United Kingdom,571190,WRAP VINTAGE LEAF DESIGN,2011-10-14,0,5
17772.0,55,173.44999999999993,United Kingdom,579288,WOODLAND BUNNIES LOLLY MAKERS,2011-11-29,0,6
17774.0,507,1203.7800000000002,United Kingdom,C565422,ZINC HEART FLOWER T-LIGHT HOLDER,2011-09-04,0,8
17775.0,72,56.4,United Kingdom,548256,WHITE JEWELLED HEART DECORATION,2011-03-30,0,3
17777.0,501,647.56,United Kingdom,576508,ZINC METAL HEART DECORATION,2011-11-15,0,9
17779.0,393,633.92,United Kingdom,C577327,ZINC METAL HEART DECORATION,2011-11-18,0,8
17781.0,34,188.01999999999998,United Kingdom,558773,YELLOW SHARK HELICOPTER,2011-07-03,0,3
17783.0,354,283.4699999999997,United Kingdom,568715,WRAP POPPIES  DESIGN,2011-09-28,0,5
17785.0,67,131.94000000000003,United Kingdom,571443,WICKER STAR ,2011-10-17,0,4
17786.0,195,266.8500000000001,United Kingdom,566864,YOU'RE CONFUSING ME METAL SIGN ,2011-09-15,0,5
17787.0,896,1817.5399999999995,United Kingdom,559527,ZINC METAL HEART DECORATION,2011-07-10,0,8
17788.0,211,1117.9,United Kingdom,568391,SET OF 2 TEA TOWELS APPLE AND PEARS,2011-09-27,0,7
17789.0,74,225.9,United Kingdom,545526,SMALL SILVER FLOWER CANDLE POT,2011-03-03,0,3
17790.0,835,1964.3000000000013,United Kingdom,575938,ZINC METAL HEART DECORATION,2011-11-13,0,10
17791.0,46,106.1,United Kingdom,575591,SPACEBOY LUNCH BOX ,2011-11-10,0,5
17793.0,226,300.3399999999999,United Kingdom,576274,WOODEN ADVENT CALENDAR CREAM,2011-11-14,0,7
17795.0,305,342.82999999999987,United Kingdom,556536,WOODLAND PARTY BAG + STICKER SET,2011-06-13,0,5
17796.0,176,690.0000000000002,United Kingdom,573400,WHITE SKULL HOT WATER BOTTLE ,2011-10-30,0,8
17797.0,498,780.4300000000003,United Kingdom,577036,ZINC HERB GARDEN CONTAINER,2011-11-17,0,9
17799.0,1750,3009.319999999997,United Kingdom,C541961,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11-17,0,11
17800.0,732,1187.21,United Kingdom,574039,WOODEN HAPPY BIRTHDAY GARLAND,2011-11-02,0,9
17802.0,743,1251.84,United Kingdom,C556493,ZINC T-LIGHT HOLDER STAR LARGE,2011-09-18,0,8
17805.0,478,512.31,United Kingdom,568471,WHITE JEWELLED HEART DECORATION,2011-09-27,0,7
17806.0,727,546.0399999999998,United Kingdom,579168,WOODEN STAR CHRISTMAS SCANDINAVIAN,2011-11-28,0,9
17809.0,2015,4627.619999999998,United Kingdom,C578257,WOODEN SCHOOL COLOURING SET,2011-11-23,0,12
17811.0,4097,7601.799999999991,United Kingdom,C579172,ZINC METAL HEART DECORATION,2011-12-05,0,12
17812.0,329,699.8100000000001,United Kingdom,578901,ZINC WIRE SWEETHEART LETTER TRAY,2011-11-27,0,9
17813.0,739,1641.790000000002,United Kingdom,C571059,YELLOW COAT RACK PARIS FASHION,2011-11-25,0,11
17816.0,30,36.55999999999999,United Kingdom,574161,VINTAGE DOILY JUMBO BAG RED ,2011-11-03,0,5
17817.0,67,387.6799999999999,United Kingdom,580676,WICKER WREATH LARGE,2011-12-05,0,7
17819.0,1027,3661.069999999999,United Kingdom,C544080,WOODEN SKITTLES GARDEN SET,2011-09-29,0,10
17820.0,-5,-24.049999999999997,United Kingdom,C555253,ROSES REGENCY TEACUP AND SAUCER ,2011-06-01,0,3
17824.0,408,298.4,United Kingdom,571895,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-10-19,0,7
17827.0,1240,1987.3300000000008,United Kingdom,580523,YOU'RE CONFUSING ME METAL SIGN ,2011-12-04,0,12
17828.0,641,1599.9700000000007,Malta,C579929,WHITE SQUARE TABLE CLOCK,2011-12-01,0,10
17829.0,496,889.24,United Arab Emirates,543911,WAY OUT METAL SIGN ,2011-02-14,0,7
17830.0,92,398.7,United Kingdom,581356,WHITE WOOD GARDEN PLANT LADDER,2011-12-08,0,7
17831.0,12,35.400000000000006,United Kingdom,574731,PINK REGENCY TEACUP AND SAUCER,2011-11-06,0,5
17832.0,208,155.3700000000001,United Kingdom,572194,YELLOW/PINK FLOWER DESIGN BIG MUG,2011-10-21,0,6
17835.0,344,342.23999999999995,United Kingdom,581101,ZINC WIRE SWEETHEART LETTER TRAY,2011-12-07,0,8
17836.0,88,110.21,United Kingdom,572316,VANILLA INCENSE IN TIN,2011-10-23,0,5
17837.0,507,1508.3800000000008,United Kingdom,C573306,YOU'RE CONFUSING ME METAL SIGN ,2011-10-28,0,9
